alarm_id,device_id,start_timestamp,end_timestamp
45,20,6,43
27,23,11,40
6,24,13,60
15,26,17,32
23,40,18,68
23,13,22,47
23,26,27,68
28,1,28,35
31,32,31,45
39,33,41,68
36,24,42,68
42,22,44,68
15,20,57,68
20,20,61,68
20,23,62,68
28,0,67,123
33,13,69,105
33,1,69,108
38,29,102,117
26,29,107,117
47,33,111,117
47,33,111,117
11,25,116,117
41,26,163,170
21,40,164,170
9,1,168,203
24,18,178,246
15,26,232,246
11,21,295,320
16,6,383,469
23,5,410,449
34,12,421,550
22,22,427,474
33,34,434,471
25,33,460,498
6,19,466,584
39,38,466,492
30,35,472,536
9,28,485,503
8,19,495,593
9,30,497,590
5,2,511,565
38,26,511,559
36,30,515,565
3,9,515,565
26,26,517,559
36,30,520,590
36,36,520,565
11,33,521,559
21,13,522,561
22,21,523,559
23,13,523,554
47,20,523,547
21,21,524,529
47,26,527,559
11,21,528,545
11,18,528,559
22,26,528,559
17,36,530,565
11,13,531,559
28,2,532,565
26,40,537,559
43,31,537,554
28,36,538,565
32,27,539,583
11,26,540,559
23,13,540,565
39,5,541,554
28,36,541,565
26,19,541,559
11,35,546,559
26,29,547,586
47,12,548,586
18,23,549,586
22,23,550,586
47,34,550,565
7,13,551,565
47,25,551,575
47,13,552,565
22,40,553,559
47,10,554,559
11,26,557,559
17,30,563,590
33,13,564,565
39,33,572,583
22,19,611,728
38,37,612,639
39,5,612,639
5,22,623,653
13,39,625,705
26,7,632,639
17,39,644,705
17,0,648,705
12,19,652,713
6,19,685,713
45,41,691,713
35,5,706,766
8,26,714,774
38,18,715,739
47,26,716,756
27,15,732,795
33,21,741,741
47,26,760,763
40,6,784,862
39,7,784,795
34,16,788,838
6,15,789,795
14,18,797,922
9,39,808,904
31,26,811,826
39,5,815,888
45,12,818,862
2,41,823,876
39,18,824,826
27,31,826,842
26,26,830,910
23,21,834,869
47,40,837,910
33,21,840,876
47,33,840,876
8,13,841,872
22,19,844,910
22,26,849,922
11,21,850,910
13,41,852,890
36,0,856,904
18,19,857,910
32,31,861,904
33,20,861,876
11,33,862,904
7,19,866,890
36,20,869,904
17,39,870,904
33,18,871,876
1,2,871,904
43,41,874,904
15,22,875,910
1,23,876,904
11,33,876,910
30,18,880,882
22,21,881,885
45,39,883,904
47,18,884,886
1,10,884,974
1,28,886,904
17,41,886,890
1,20,889,904
17,9,890,904
43,9,892,904
45,10,892,904
21,40,892,974
21,29,893,904
6,23,894,904
21,21,895,904
15,40,895,904
23,13,896,904
39,5,897,904
45,39,898,904
15,10,899,974
43,0,899,904
17,41,900,904
20,20,901,904
2,31,901,904
28,9,902,904
43,21,903,904
44,10,904,907
2,41,906,922
21,21,907,922
44,20,907,946
43,5,908,974
23,40,909,974
28,9,913,1069
6,5,913,974
33,18,914,922
34,20,914,946
22,13,916,957
23,5,918,967
33,40,918,946
15,40,919,974
43,13,926,963
44,11,928,974
28,5,929,974
23,17,929,963
18,5,930,974
33,11,934,974
23,13,937,971
15,13,937,974
20,20,938,970
6,5,939,963
28,22,940,963
45,9,941,970
22,26,941,963
33,39,942,946
20,17,943,974
45,9,945,993
6,10,945,963
45,39,946,970
18,7,947,970
20,10,948,949
23,22,948,963
23,17,948,963
31,10,950,974
20,32,952,974
34,10,953,974
23,26,954,974
25,33,955,997
20,10,956,973
39,5,957,971
17,6,957,973
6,10,957,974
32,27,958,997
31,13,958,974
45,10,958,973
15,20,959,974
44,20,960,974
39,19,960,974
30,33,963,997
31,13,964,1001
11,29,966,970
39,11,966,974
33,10,968,974
33,40,968,974
7,22,968,974
17,9,969,1001
45,5,969,973
45,32,969,974
31,20,969,998
43,8,969,974
34,32,970,987
28,8,971,974
43,13,973,974
17,41,973,998
39,25,974,998
34,20,981,998
17,39,982,998
39,33,983,997
39,23,986,998
15,12,989,1092
1,20,989,1032
42,23,989,1030
7,5,989,1001
24,12,989,1092
7,26,989,989
30,33,990,997
45,20,992,1028
6,0,993,1039
15,20,997,1032
6,41,1000,1032
23,29,1005,1032
43,28,1007,1027
15,29,1010,1030
15,10,1013,1013
6,10,1016,1032
39,25,1018,1032
6,9,1018,1032
31,20,1018,1048
13,14,1018,1058
7,23,1019,1048
23,21,1019,1027
17,39,1020,1048
44,33,1021,1030
24,33,1022,1058
7,23,1023,1048
44,20,1027,1030
8,27,1028,1058
7,29,1028,1047
34,23,1032,1048
33,33,1036,1047
33,20,1037,1048
39,23,1041,1048
17,41,1043,1048
38,33,1048,1058
31,13,1050,1069
34,10,1064,1069
11,21,1103,1148
17,28,1146,1179
18,19,1153,1253
23,27,1185,1220
11,29,1197,1198
25,11,1212,1259
36,4,1216,1258
6,9,1259,1349
36,18,1269,1269
31,16,1282,1329
31,40,1293,1354
7,26,1301,1307
39,11,1315,1354
24,33,1322,1358
46,31,1333,1344
17,1,1345,1354
34,24,1351,1354
7,22,1363,1405
47,40,1381,1498
14,1,1395,1433
16,29,1400,1433
31,29,1407,1433
30,35,1408,1433
44,33,1409,1433
33,29,1411,1433
39,23,1414,1433
39,25,1419,1433
34,27,1419,1433
34,34,1424,1433
22,40,1427,1433
22,19,1446,1544
36,28,1478,1523
16,21,1481,1506
45,16,1495,1523
11,33,1543,1578
4,39,1544,1619
15,6,1553,1566
48,39,1559,1619
15,20,1566,1609
7,40,1569,1619
33,39,1570,1619
23,40,1572,1609
44,20,1578,1609
45,35,1579,1652
39,35,1580,1609
23,40,1580,1619
23,29,1584,1596
38,40,1589,1619
33,20,1593,1609
20,20,1598,1619
39,35,1599,1619
44,20,1600,1619
37,7,1601,1619
33,35,1604,1619
39,35,1611,1619
19,6,1613,1619
15,40,1613,1619
23,7,1613,1619
31,40,1615,1619
17,6,1618,1619
15,26,1622,1652
23,13,1624,1652
39,5,1630,1652
39,22,1630,1652
26,19,1641,1696
23,40,1644,1652
22,26,1644,1696
11,26,1645,1660
43,36,1652,1703
6,9,1653,1703
47,26,1677,1683
11,26,1681,1684
28,36,1685,1703
6,36,1685,1703
18,19,1690,1696
4,4,1740,1780
10,19,1740,1868
47,16,1789,1832
15,26,1801,1835
43,14,1809,1846
23,13,1813,1835
39,22,1820,1835
23,26,1820,1868
39,19,1821,1868
23,27,1833,1846
47,13,1835,1871
21,26,1837,1839
39,33,1848,1868
15,26,1863,1868
14,18,1863,2072
33,40,1882,1978
16,26,1884,2003
25,33,1890,1923
39,33,1895,1923
44,33,1899,1941
39,19,1902,1983
44,33,1918,1961
48,21,1921,1921
33,33,1924,1955
14,39,1931,2021
34,27,1936,1941
33,33,1938,1941
22,40,1943,2021
34,32,1955,1970
33,35,1957,1961
15,22,1974,2012
44,33,1974,2003
2,20,1975,2006
31,26,1975,1991
44,18,1975,2003
39,33,1977,1991
33,39,1982,2006
14,33,1998,2033
21,23,2001,2006
16,7,2005,2021
48,23,2009,2063
31,40,2010,2081
31,26,2012,2035
26,26,2013,2033
11,26,2014,2024
30,35,2019,2033
39,18,2021,2035
39,19,2021,2035
7,19,2022,2035
47,26,2028,2033
2,17,2029,2033
34,20,2033,2058
44,20,2035,2063
20,20,2035,2063
11,40,2038,2063
33,20,2039,2063
26,23,2040,2080
34,10,2046,2081
20,23,2048,2063
11,25,2048,2063
2,18,2054,2072
2,41,2055,2072
43,17,2058,2144
7,26,2059,2081
34,20,2059,2081
33,21,2062,2066
43,30,2065,2178
12,38,2066,2099
33,41,2067,2072
47,23,2070,2080
22,13,2081,2123
28,9,2088,2178
45,16,2090,2099
23,27,2092,2132
31,20,2094,2125
39,25,2103,2125
24,16,2106,2144
17,39,2111,2125
39,25,2112,2125
34,23,2116,2125
17,39,2123,2125
31,20,2127,2167
17,9,2130,2167
7,40,2131,2167
6,9,2137,2178
33,40,2137,2167
31,13,2138,2178
33,1,2141,2167
7,22,2147,2178
7,29,2150,2167
33,26,2153,2167
42,7,2156,2192
17,41,2161,2167
7,26,2167,2178
31,13,2168,2178
28,22,2194,2225
48,0,2207,2387
46,5,2229,2280
17,2,2232,2324
33,39,2242,2316
23,19,2245,2364
23,21,2251,2264
13,40,2257,2359
22,26,2261,2266
7,13,2264,2302
8,1,2267,2314
17,1,2272,2313
33,10,2275,2282
47,40,2280,2314
17,39,2284,2314
39,38,2285,2328
33,10,2287,2302
23,21,2290,2294
39,19,2294,2364
43,5,2300,2468
38,40,2304,2314
33,6,2308,2331
17,0,2310,2346
24,31,2318,2349
6,5,2319,2449
33,39,2333,2387
8,26,2336,2349
38,21,2339,2349
38,18,2341,2341
47,18,2343,2349
38,33,2348,2349
22,5,2351,2462
23,13,2356,2383
17,1,2357,2359
0,23,2359,2399
10,13,2359,2404
23,5,2361,2404
6,20,2362,2399
12,22,2367,2404
46,31,2369,2387
20,17,2371,2404
11,33,2373,2404
28,5,2373,2459
6,22,2374,2404
23,29,2375,2399
26,5,2380,2492
15,26,2386,2394
15,22,2388,2404
6,10,2395,2453
23,22,2396,2404
11,13,2397,2425
26,14,2406,2448
31,34,2408,2442
18,22,2408,2441
47,14,2412,2448
22,13,2418,2458
34,24,2421,2442
24,15,2424,2504
39,33,2425,2442
47,13,2436,2475
47,10,2442,2492
23,5,2449,2468
22,13,2456,2492
40,5,2459,2567
28,5,2464,2468
45,9,2464,2511
22,5,2473,2492
45,33,2476,2519
36,28,2483,2486
5,19,2486,2588
47,13,2493,2531
15,21,2494,2497
13,29,2503,2505
47,34,2510,2545
34,32,2515,2523
45,10,2518,2567
47,37,2520,2567
3,19,2525,2588
45,5,2534,2567
28,19,2537,2588
12,19,2539,2588
47,10,2539,2567
28,41,2541,2579
31,26,2544,2552
40,2,2546,2577
47,26,2547,2571
7,40,2548,2552
23,26,2548,2560
26,26,2549,2580
12,19,2552,2588
22,21,2553,2574
18,19,2554,2580
21,26,2557,2588
47,33,2557,2580
11,33,2560,2580
47,18,2563,2580
31,26,2564,2576
39,33,2567,2576
23,19,2571,2588
45,19,2572,2588
7,40,2573,2576
6,41,2575,2588
47,26,2584,2588
7,19,2586,2588
36,35,2648,2753
47,25,2671,2709
45,35,2693,2753
38,40,2697,2781
1,16,2698,2739
48,13,2705,2745
33,32,2706,2745
23,13,2707,2738
45,16,2709,2743
39,35,2715,2781
7,22,2716,2745
42,38,2719,2739
46,22,2729,2745
23,26,2734,2745
26,26,2735,2781
33,13,2736,2745
11,40,2737,2781
7,5,2737,2745
22,40,2739,2781
20,10,2741,2745
5,26,2741,2743
6,1,2742,2781
27,31,2748,2823
6,39,2748,2781
26,40,2753,2781
22,40,2754,2781
47,13,2764,2781
47,10,2766,2781
11,35,2771,2781
3,5,2773,2828
23,5,2774,2828
47,33,2779,2781
12,5,2780,2828
39,5,2787,2828
45,10,2791,2793
26,13,2795,2828
8,29,2795,2797
17,2,2796,2797
36,10,2798,2828
45,10,2800,2811
6,5,2802,2828
11,13,2803,2828
47,13,2807,2828
45,10,2809,2820
45,10,2810,2828
11,26,2811,2828
16,40,2816,2828
16,40,2821,2828
16,13,2824,2828
44,32,2826,2828
16,5,2827,2828
9,39,2837,2956
42,7,2840,2895
39,15,2848,2895
43,2,2850,2906
45,8,2860,2893
28,0,2861,2906
38,21,2862,2869
23,21,2865,2921
17,8,2867,2891
23,29,2870,2906
45,19,2877,3035
32,36,2878,2966
39,37,2879,2895
45,37,2884,2895
6,9,2885,2906
39,35,2886,2922
18,7,2887,2893
36,0,2888,2920
17,39,2891,2895
17,2,2893,2920
32,31,2912,2920
9,0,2916,2930
23,40,2917,3007
28,4,2924,2966
17,39,2931,2990
43,28,2932,2944
36,0,2933,2956
45,39,2935,2956
18,7,2938,2956
21,21,2938,2979
2,9,2940,2966
33,20,2953,2966
2,33,2965,3006
39,11,2966,3007
21,26,2972,2998
2,35,2977,3060
9,6,2979,3067
33,1,2997,3041
21,26,3001,3006
36,12,3009,3065
42,38,3042,3067
45,8,3046,3067
21,14,3047,3060
2,12,3049,3146
38,29,3052,3073
39,33,3057,3073
16,29,3061,3065
21,29,3080,3088
19,6,3110,3111
29,8,3110,3141
15,26,3113,3177
21,29,3117,3146
23,26,3142,3177
46,5,3142,3210
39,33,3147,3177
8,9,3154,3227
23,13,3154,3177
32,2,3156,3227
39,19,3167,3177
28,2,3169,3227
38,18,3179,3191
28,9,3179,3227
38,13,3191,3227
39,22,3192,3217
28,0,3193,3227
17,9,3193,3227
31,29,3196,3210
12,22,3199,3227
47,13,3199,3227
39,5,3201,3227
34,20,3205,3210
6,9,3206,3227
14,8,3207,3250
39,33,3208,3210
26,4,3209,3249
39,22,3209,3227
11,25,3213,3249
12,5,3214,3227
45,10,3215,3227
31,20,3223,3227
45,3,3223,3227
39,25,3223,3227
6,22,3224,3227
26,13,3225,3227
26,13,3225,3227
12,22,3226,3227
30,10,3244,3250
2,41,3246,3250
33,9,3247,3250
26,38,3248,3250
20,17,3271,3282
15,14,3284,3317
20,32,3294,3317
47,26,3306,3334
11,13,3306,3317
18,15,3313,3373
45,22,3319,3367
38,23,3326,3369
6,20,3331,3366
28,8,3346,3397
40,0,3386,3396
26,26,3419,3448
11,33,3423,3448
31,13,3428,3461
39,5,3430,3461
17,9,3438,3461
37,5,3450,3514
34,17,3459,3461
24,23,3461,3501
7,13,3469,3514
33,10,3484,3514
7,5,3498,3514
33,13,3498,3514
45,16,3508,3553
13,9,3534,3645
36,2,3553,3641
48,23,3558,3605
1,0,3561,3641
32,0,3563,3567
17,41,3576,3614
43,21,3578,3619
38,23,3585,3605
43,39,3592,3641
28,41,3592,3619
43,2,3594,3641
6,20,3599,3641
6,7,3600,3632
23,7,3601,3639
26,29,3602,3605
6,15,3602,3619
27,31,3603,3612
17,9,3604,3641
6,39,3604,3641
43,0,3605,3641
6,0,3611,3638
17,2,3611,3645
2,12,3614,3717
22,40,3615,3641
28,9,3617,3641
17,2,3618,3641
6,2,3621,3641
23,6,3622,3623
6,0,3624,3641
15,21,3625,3632
6,1,3627,3641
43,39,3628,3641
23,26,3631,3632
28,0,3632,3636
6,2,3633,3641
28,39,3636,3641
15,21,3639,3641
23,40,3639,3641
6,39,3640,3641
47,25,3642,3670
33,12,3655,3717
19,6,3663,3717
39,38,3663,3712
36,20,3664,3707
34,17,3665,3717
45,9,3681,3707
17,9,3688,3707
9,0,3689,3768
34,12,3689,3717
6,5,3695,3770
33,13,3740,3780
6,39,3769,3910
45,35,3779,3845
32,31,3791,3848
6,10,3807,3917
18,22,3808,3839
8,1,3809,3852
46,3,3869,3878
20,24,3871,3908
45,22,3889,3908
15,10,3903,4041
20,10,3906,3978
11,13,3916,3956
43,31,3935,4158
28,0,3940,3946
23,31,3947,3975
23,13,3948,3971
45,10,3971,3978
20,20,3973,4021
45,10,3984,3985
6,0,3991,4038
44,20,3998,4036
33,29,3999,4019
13,33,4000,4030
11,25,4006,4021
33,20,4007,4036
14,25,4012,4039
11,23,4014,4021
20,10,4016,4032
22,19,4020,4103
31,29,4020,4039
33,40,4022,4036
33,10,4023,4036
45,20,4030,4032
34,12,4030,4039
33,9,4032,4036
20,20,4032,4041
34,23,4034,4036
44,10,4039,4041
26,13,4052,4101
27,17,4056,4180
22,5,4056,4101
23,17,4057,4189
39,33,4059,4086
4,8,4061,4110
47,10,4064,4067
11,13,4064,4100
18,22,4065,4101
18,22,4073,4106
8,13,4073,4108
13,13,4073,4111
15,38,4078,4110
17,9,4079,4108
38,13,4082,4108
39,5,4086,4108
47,26,4086,4090
22,13,4087,4101
7,5,4087,4111
18,5,4087,4101
47,32,4091,4104
47,13,4092,4108
7,13,4092,4111
0,18,4092,4139
33,26,4099,4111
6,0,4100,4155
7,26,4102,4111
12,5,4102,4108
15,10,4103,4110
48,7,4106,4154
7,15,4113,4154
17,39,4113,4154
44,35,4117,4211
33,14,4118,4156
40,3,4119,4119
13,26,4119,4139
39,33,4127,4163
46,7,4134,4154
7,40,4135,4139
8,40,4137,4139
22,26,4138,4139
23,31,4147,4158
33,1,4163,4200
11,18,4196,4290
7,5,4202,4322
38,11,4218,4227
26,22,4240,4289
22,13,4241,4281
39,18,4242,4265
22,3,4247,4289
36,30,4253,4310
17,39,4264,4379
11,13,4267,4289
21,40,4271,4366
40,30,4284,4367
33,10,4311,4322
36,0,4351,4366
17,2,4359,4366
6,39,4382,4445
43,27,4411,4448
22,14,4412,4448
6,30,4412,4448
20,31,4442,4528
13,33,4445,4490
36,24,4474,4513
46,17,4482,4570
45,24,4483,4513
8,26,4486,4490
15,5,4492,4618
16,40,4499,4513
2,41,4505,4549
33,20,4511,4549
21,21,4514,4517
33,18,4528,4543
4,2,4529,4630
44,37,4531,4574
21,21,4537,4549
20,10,4548,4602
45,10,4554,4555
11,40,4563,4602
22,14,4567,4599
48,0,4568,4630
46,31,4570,4570
44,37,4575,4616
48,41,4576,4626
44,20,4577,4616
38,21,4577,4630
46,31,4579,4630
33,39,4581,4630
38,18,4583,4596
6,0,4588,4630
43,36,4589,4651
45,8,4590,4602
17,2,4593,4626
6,15,4593,4630
18,38,4594,4602
7,21,4595,4624
3,1,4596,4641
20,31,4596,4620
33,9,4597,4616
26,26,4597,4607
28,4,4597,4643
46,22,4602,4626
47,35,4603,4641
6,4,4603,4637
15,20,4605,4644
17,41,4606,4630
28,1,4608,4641
44,10,4610,4618
33,8,4613,4618
33,8,4613,4626
23,5,4614,4618
20,24,4615,4626
26,15,4617,4630
17,8,4617,4626
11,21,4623,4630
38,21,4624,4626
47,21,4626,4630
23,29,4627,4630
7,29,4629,4641
20,20,4629,4644
30,33,4632,4686
11,40,4634,4644
45,39,4634,4644
11,29,4639,4644
11,25,4642,4644
27,23,4642,4644
0,33,4665,4700
22,26,4678,4768
33,33,4691,4700
2,35,4691,4700
21,40,4692,4700
35,22,4732,4768
33,14,4736,4774
37,22,4755,4768
11,13,4760,4768
7,13,4764,4768
44,24,4767,4768
48,5,4775,4790
38,13,4778,4790
11,23,4785,4814
16,29,4811,4832
36,37,4814,4853
44,33,4816,4832
5,4,4818,4850
33,34,4824,4832
34,17,4829,4832
16,7,4830,4853
42,7,4842,4853
39,15,4845,4853
45,37,4851,4853
30,23,4866,4900
26,28,4876,4891
6,2,4885,4988
36,2,4903,5008
32,0,4909,4939
7,19,4916,5067
2,31,4917,4927
28,2,4920,4939
28,2,4929,4939
32,0,4940,4948
28,2,4947,4948
28,39,4947,4948
18,5,4952,5049
1,2,4973,5008
1,0,4978,5008
43,2,4980,5008
43,21,4980,4981
17,9,4984,5008
43,2,4986,5008
43,39,4987,5008
6,0,4987,4991
28,9,4991,5008
23,29,4992,5008
15,21,5002,5008
28,0,5002,5008
28,41,5005,5008
6,2,5006,5008
31,21,5007,5008
23,29,5007,5008
39,33,5007,5008
45,35,5010,5097
39,25,5022,5062
33,26,5034,5067
33,8,5082,5131
9,4,5137,5176
6,41,5143,5184
23,5,5162,5207
11,18,5177,5190
39,37,5184,5207
12,6,5205,5210
43,1,5210,5254
28,39,5211,5254
6,39,5212,5254
18,23,5218,5256
10,13,5219,5268
36,10,5220,5250
23,40,5223,5254
36,30,5225,5322
23,5,5228,5268
15,13,5229,5268
20,10,5229,5268
10,14,5230,5257
31,40,5231,5254
12,22,5232,5268
45,5,5234,5250
15,22,5234,5268
11,40,5235,5268
34,20,5235,5254
16,40,5238,5250
37,5,5238,5268
34,10,5242,5254
20,17,5243,5268
23,22,5245,5268
6,3,5245,5268
36,32,5246,5268
11,13,5246,5268
45,3,5247,5249
23,27,5247,5257
17,39,5247,5254
11,13,5255,5268
7,13,5258,5268
45,8,5260,5268
45,9,5261,5294
11,33,5281,5317
6,12,5291,5398
45,9,5312,5322
6,6,5321,5332
10,13,5345,5386
15,5,5346,5386
38,21,5350,5369
22,21,5351,5355
26,21,5351,5355
15,13,5351,5386
23,13,5352,5386
11,26,5353,5355
39,22,5355,5383
23,5,5357,5386
26,0,5357,5369
44,10,5359,5380
22,21,5360,5369
33,8,5361,5380
23,5,5363,5386
1,10,5364,5383
34,16,5364,5409
26,22,5365,5408
43,40,5375,5383
42,5,5375,5383
23,13,5376,5386
23,22,5376,5386
37,5,5376,5386
11,13,5376,5408
23,26,5376,5383
36,10,5377,5386
39,37,5377,5386
23,17,5377,5386
20,10,5378,5386
20,34,5378,5386
45,3,5378,5386
42,5,5380,5386
45,20,5381,5386
20,10,5381,5386
6,10,5381,5383
23,17,5381,5386
44,37,5384,5386
22,13,5407,5408
36,10,5411,5428
6,6,5416,5440
20,23,5420,5449
16,40,5421,5428
1,10,5425,5428
27,23,5432,5449
39,23,5436,5449
7,40,5484,5564
27,17,5487,5609
38,26,5491,5520
6,32,5498,5511
33,35,5499,5564
26,26,5499,5512
33,24,5501,5546
22,40,5501,5512
22,21,5507,5512
22,40,5509,5512
31,34,5542,5578
39,33,5545,5575
26,7,5546,5599
34,23,5561,5578
21,23,5591,5631
27,15,5597,5599
7,5,5599,5681
33,13,5608,5651
31,14,5613,5645
10,26,5630,5693
25,35,5636,5767
37,19,5637,5693
23,26,5642,5649
21,13,5643,5683
23,19,5647,5693
33,10,5649,5681
21,40,5650,5693
23,21,5662,5693
22,21,5673,5728
26,26,5673,5877
20,23,5674,5703
47,26,5678,5689
22,13,5680,5720
18,19,5680,5788
15,19,5681,5693
7,26,5681,5693
11,26,5683,5707
47,21,5685,5747
5,29,5687,5724
21,13,5689,5693
7,26,5692,5693
41,21,5694,5715
22,26,5694,5779
1,15,5697,5715
11,13,5698,5732
11,35,5698,5828
47,26,5699,5714
11,18,5702,5799
48,26,5704,5714
47,18,5708,5710
22,40,5709,5746
21,26,5711,5715
41,14,5714,5757
23,14,5716,5757
36,35,5728,5757
11,26,5735,5762
22,19,5743,5825
22,13,5746,5786
28,8,5747,5792
2,27,5748,5757
11,21,5748,5766
11,13,5751,5792
47,21,5758,5773
47,33,5760,5811
14,35,5765,5844
31,10,5769,5792
2,33,5769,5810
22,21,5773,5802
47,18,5780,5829
22,26,5781,5805
21,29,5781,5784
47,26,5785,5877
7,40,5787,5792
11,21,5787,5828
25,25,5790,5832
23,29,5797,5810
39,25,5809,5810
47,13,5811,5855
11,33,5812,5854
11,13,5812,5848
26,14,5813,5844
11,35,5814,5844
26,40,5814,5844
16,40,5816,5844
47,35,5821,5844
44,24,5821,5844
13,41,5825,5863
33,34,5826,5844
7,15,5833,5906
11,26,5833,5844
33,26,5834,5926
22,40,5836,5844
2,16,5837,5844
8,19,5837,5863
47,18,5837,5843
